id,failure
26970,0.23708080852533045
26971,0.2237131680024813
26972,0.20560876918438686
26973,0.2009580166892216
26974,0.21409152694094416
26975,0.19688990507193443
26976,0.1935701587915404
26977,0.21538057218354129
26978,0.23186167105156852
26979,0.17661838246136682
26980,0.2188737891281692
26981,0.18386273600788597
26982,0.21297468843486975
26983,0.2175581382107268
26984,0.20007162917999755
26985,0.2032665226668897
26986,0.22940862217377211
26987,0.21797837570920595
26988,0.20321308330447704
26989,0.1925064821111251
26990,0.21487686504947048
26991,0.2235250294087512
26992,0.20300040609126596
26993,0.2479291056208673
26994,0.21850879427578895
26995,0.2023959623277143
26996,0.19135353857028342
26997,0.21502075347958707
26998,0.2146082141336223
26999,0.2021732285932188
27000,0.2049176889105599
27001,0.18996728937664037
27002,0.21762862566091737
27003,0.1999376378503293
27004,0.20164739824318725
27005,0.22381276447429257
27006,0.19885421425218136
27007,0.20002935372068162
27008,0.24040645769039415
27009,0.2189756558213095
27010,0.19407343661254828
27011,0.19780643724217772
27012,0.23763144478639844
27013,0.2179362900614179
27014,0.20532170993602022
27015,0.18463431701879057
27016,0.17955613135842546
27017,0.22094366989575354
27018,0.22080389089423189
27019,0.20279495076354837
27020,0.22250289775421087
27021,0.20691590636800386
27022,0.19344153187702764
27023,0.23072398466746036
27024,0.19512944640116875
27025,0.26611485623999914
27026,0.19784036787665188
27027,0.20001319976220847
27028,0.19815379728217022
27029,0.21959996123802616
27030,0.2630558475659375
27031,0.18956450383840429
27032,0.19605368068047435
27033,0.2027057230065503
27034,0.18571032007542687
27035,0.22622071495065338
27036,0.20395193657076008
27037,0.18768844103534632
27038,0.2257092501206511
27039,0.20520767477794302
27040,0.19484623862329775
27041,0.22101786408602958
27042,0.2186315437783554
27043,0.18324373244445816
27044,0.21537982420143148
27045,0.19622115194763334
27046,0.16689483001225056
27047,0.20352744181138036
27048,0.2096827181850401
27049,0.19518585322372653
27050,0.21515496638372386
27051,0.217425515167244
27052,0.21832030404593095
27053,0.19480570839844785
27054,0.20168520043587101
27055,0.19884862375673795
27056,0.19031880362226905
27057,0.2100654525781816
27058,0.21289579498173522
27059,0.20466354098876466
27060,0.20150732762502394
27061,0.19004165191488526
27062,0.21407200296424717
27063,0.18654181909330744
27064,0.19366512572363181
27065,0.18677239173630295
27066,0.203638641052233
27067,0.24089910475503115
27068,0.21756663222080758
27069,0.17334481010205927
27070,0.21870064359140384
27071,0.1996621237840187
27072,0.2500071419666833
27073,0.26110467375825075
27074,0.23762790882786924
27075,0.18502506108417674
27076,0.21680489052014226
27077,0.20415066595715747
27078,0.19102867756965297
27079,0.2163894477054788
27080,0.19073886480620802
27081,0.19685924013436082
27082,0.19258327580171145
27083,0.1823631689043481
27084,0.24115922097692313
27085,0.20902565021554168
27086,0.22063829566349305
27087,0.20941688983169007
27088,0.2471038482116144
27089,0.18225532796660968
27090,0.19620277740010303
27091,0.19379573910917822
27092,0.18746764240607605
27093,0.20348790585768403
27094,0.2081715100202303
27095,0.2206436793703126
27096,0.1981808632968534
27097,0.21596635666254152
27098,0.19069068836844535
27099,0.20955496102115856
27100,0.18559862049330064
27101,0.1928732547723595
27102,0.20096437761833616
27103,0.18894845380675082
27104,0.2077624095850382
27105,0.20249657875261767
27106,0.25578595851247443
27107,0.20268195469097958
27108,0.2200871120113718
27109,0.18352571211885269
27110,0.21358452450632362
27111,0.2145683962498446
27112,0.20719565729799105
27113,0.19600688108479086
27114,0.2032141111709418
27115,0.21677173647155304
27116,0.22477463734313113
27117,0.18784334938392733
27118,0.1833848964181362
27119,0.19278873644600095
27120,0.2235372494207549
27121,0.18987244585778135
27122,0.22390580313475605
27123,0.2165360264600808
27124,0.26560278214252336
27125,0.17997070420929281
27126,0.20812136884024604
27127,0.22915714482039137
27128,0.20401744214058082
27129,0.2113145838046312
27130,0.19832857600678597
27131,0.18713530024268357
27132,0.19146676480808675
27133,0.2123586836682274
27134,0.23167450385885188
27135,0.22601938324937795
27136,0.19670376801339373
27137,0.1961282641991885
27138,0.20418686218731183
27139,0.23034123964091494
27140,0.1870934565769368
27141,0.22887547413880377
27142,0.25314444301492517
27143,0.18632461648127144
27144,0.18989285245309212
27145,0.194908569799328
27146,0.18655925489669847
27147,0.19488977438699784
27148,0.19829186734842497
27149,0.22221614032389828
27150,0.1922455598189503
27151,0.1886215297797134
27152,0.20001073940004369
27153,0.21340825353757034
27154,0.19569756080962486
27155,0.2196549746455628
27156,0.19885828797515057
27157,0.21747229995245348
27158,0.20216171724322193
27159,0.1969188218735722
27160,0.19626762266752917
27161,0.18863497016259273
27162,0.19902261349916292
27163,0.20792901144177894
27164,0.20183580206093782
27165,0.18806996064793371
27166,0.2092063970893905
27167,0.21380251917050247
27168,0.21877981081225006
27169,0.2063319188405836
27170,0.22039202453876985
27171,0.19090662489322868
27172,0.21071007642152648
27173,0.18874903031861717
27174,0.20267423069293483
27175,0.1891719743002982
27176,0.20084091229877002
27177,0.20804469837713327
27178,0.2054790045155413
27179,0.2197838190581842
27180,0.19381413995466604
27181,0.20803851608691235
27182,0.18848009016355716
27183,0.2352969478688463
27184,0.23361898912000012
27185,0.233552460222002
27186,0.18648942920106523
27187,0.2312065434440987
27188,0.22859510406794245
27189,0.20188590659948724
27190,0.20948424266118038
27191,0.20202466626823426
27192,0.2188819305680221
27193,0.1846521539888595
27194,0.22823558279657047
27195,0.22136371932644408
27196,0.221195446949329
27197,0.20692461494269757
27198,0.20400046536123934
27199,0.20927266948266326
27200,0.2085343391257735
27201,0.20777475743436802
27202,0.2145174202380104
27203,0.21436004901835476
27204,0.21419650328716303
27205,0.2096568070082675
27206,0.17879840341417316
27207,0.21280013650975224
27208,0.21671207883343993
27209,0.20502522632091383
27210,0.21472769836499378
27211,0.22713395410083143
27212,0.19204260772852424
27213,0.19692042945272245
27214,0.21059510887405708
27215,0.19791793283207174
27216,0.2110064181827409
27217,0.2036746667121084
27218,0.19705164764765515
27219,0.1902971222234803
27220,0.19382138695710072
27221,0.2101688680895692
27222,0.1810761615480883
27223,0.21112257138935503
27224,0.21720223440396313
27225,0.2131815275925314
27226,0.195928412215792
27227,0.2115141961832526
27228,0.20697116811610347
27229,0.20998284168794196
27230,0.19391783236778784
27231,0.20798761605753985
27232,0.21630956007618174
27233,0.20695095956192264
27234,0.19891153047882784
27235,0.20543637740058604
27236,0.22750020376551042
27237,0.18931525778788577
27238,0.20374642683537564
27239,0.2050264135647985
27240,0.20619115390610113
27241,0.2140719769394197
27242,0.19640308462024036
27243,0.18996832229159397
27244,0.2086270067984174
27245,0.2006803781688925
27246,0.2110331217392627
27247,0.2046236509244486
27248,0.21569168487766138
27249,0.19010458068715072
27250,0.21226528062508385
27251,0.21015854612817056
27252,0.21019142521676404
27253,0.2122890076376159
27254,0.19927845271394817
27255,0.21313315945785696
27256,0.21844536823621416
27257,0.23173666692647685
27258,0.22418696388354503
27259,0.21733776185152015
27260,0.20374620104452806
27261,0.20521195805721765
27262,0.22708709059750587
27263,0.1779671765960719
27264,0.2074047611010789
27265,0.195561599505243
27266,0.21072544176821587
27267,0.24011643769783528
27268,0.18745102863133759
27269,0.2112293289043796
27270,0.1925839114447676
27271,0.2027411931012449
27272,0.19735789007921575
27273,0.19799367488489922
27274,0.20637578824468641
27275,0.22299017896814105
27276,0.20240692934121307
27277,0.20527397187927476
27278,0.20345891182343095
27279,0.19056821762557705
27280,0.1999267718396933
27281,0.250084432923253
27282,0.1914925623835093
27283,0.1927198759736313
27284,0.22181254895949937
27285,0.23601152996658303
27286,0.2137814644529575
27287,0.2088594409649108
27288,0.24127497230893677
27289,0.20743214123345602
27290,0.24404628274855
27291,0.2259418550864232
27292,0.19596945989550754
27293,0.19871939438045694
27294,0.22137483746756192
27295,0.1966925278491726
27296,0.20565048552550208
27297,0.21325214261880016
27298,0.20862381016238984
27299,0.1952003815097809
27300,0.21093273292484105
27301,0.18190290667854708
27302,0.2187561690466909
27303,0.1951091733795557
27304,0.22405759222610963
27305,0.1928500323152319
27306,0.22383658482421637
27307,0.21322083389679763
27308,0.212897661024121
27309,0.22320059826430377
27310,0.18644872133996368
27311,0.20952562720546591
27312,0.1942187043948193
27313,0.1897915239674978
27314,0.20480752229766755
27315,0.21462674205823165
27316,0.2545367689594242
27317,0.2011669023492645
27318,0.2023453559143277
27319,0.21779515589386697
27320,0.20736794453793506
27321,0.1942736894769403
27322,0.2056547850075556
27323,0.203565160488697
27324,0.16555645843236735
27325,0.18692344889590554
27326,0.18659776684384988
27327,0.19106953990390066
27328,0.18216334360725236
27329,0.2110767632544758
27330,0.19955246666425203
27331,0.18929922524325224
27332,0.20782715233763183
27333,0.2265310476539789
27334,0.21880374712549308
27335,0.21456430548702726
27336,0.20704252905670698
27337,0.19237762878379905
27338,0.20707389845686283
27339,0.23216237218023597
27340,0.20614952717892693
27341,0.1880819521508351
27342,0.23800292656852085
27343,0.24246429189915283
27344,0.22947047439798213
27345,0.19916090680862725
27346,0.2150477914247234
27347,0.18523301825049027
27348,0.21879465962615818
27349,0.21471609984771983
27350,0.19972088599243895
27351,0.20781561112653185
27352,0.23034895438419828
27353,0.20398014846168827
27354,0.21635546591506102
27355,0.21066889916093207
27356,0.19569521034287865
27357,0.19770578522161994
27358,0.20313184336652834
27359,0.25839441999835205
27360,0.193422680356126
27361,0.20091439476830109
27362,0.21847290203673786
27363,0.2060573845237059
27364,0.19749250536671648
27365,0.21107666257230753
27366,0.20031343276328298
27367,0.20245643508175898
27368,0.23991865847498894
27369,0.19729486401707264
27370,0.2221907744506672
27371,0.19446861508517713
27372,0.2288740961217765
27373,0.21197805276480003
27374,0.22130304074752982
27375,0.2222322379273846
27376,0.20074942098091406
27377,0.18549891669704832
27378,0.21458756029641868
27379,0.19607759408916972
27380,0.20920508532263055
27381,0.19852445397259463
27382,0.19171972831668033
27383,0.19074325662421318
27384,0.21062614899630788
27385,0.18481510241963553
27386,0.21003372078252847
27387,0.19927535593581533
27388,0.19808318701890656
27389,0.2168338101792609
27390,0.20282898188921353
27391,0.20963272792309798
27392,0.21268602858548508
27393,0.2432011189206452
27394,0.19942138559062875
27395,0.21340545323970886
27396,0.21856214612981903
27397,0.1949924531525362
27398,0.21591970931244334
27399,0.20995086864705004
27400,0.2066495801879966
27401,0.21904256810919462
27402,0.20786987945242802
27403,0.18309918654606097
27404,0.2869027361470426
27405,0.22713904347877267
27406,0.21721151559567017
27407,0.216514596996712
27408,0.19137519624711236
27409,0.1884291217513164
27410,0.18602200509576985
27411,0.18175559862914967
27412,0.2058939359795713
27413,0.2323194640917902
27414,0.2032507396924529
27415,0.22156595323706751
27416,0.19739239598965844
27417,0.18863639814832586
27418,0.2123128876874781
27419,0.22069844830634278
27420,0.23589269036653857
27421,0.1905280325853915
27422,0.2169483898659084
27423,0.17742690678510442
27424,0.1809505678875526
27425,0.19817364782875174
27426,0.197865039452826
27427,0.20746122595025301
27428,0.22001335631633526
27429,0.21543231290628057
27430,0.19279915357117783
27431,0.2166262455270124
27432,0.19995097988063357
27433,0.20882012603489064
27434,0.2264037073034144
27435,0.20489095334267027
27436,0.1952794768053131
27437,0.20637569461755378
27438,0.1876283388621077
27439,0.19585700395800545
27440,0.1987167234003292
27441,0.19070914262632227
27442,0.2110323526219853
27443,0.20618286855117143
27444,0.2250958928111478
27445,0.20214246817910353
27446,0.20607025556294253
27447,0.21678915369825275
27448,0.203387888161037
27449,0.20775700519040033
27450,0.22655677507696864
27451,0.1914586880554801
27452,0.21239119849318838
27453,0.21421566507985904
27454,0.18741951247920027
27455,0.21226826969960924
27456,0.18817999146735478
27457,0.19973599656884006
27458,0.18140592725700133
27459,0.23850277873734038
27460,0.20639240306162626
27461,0.1968779369674636
27462,0.2022202224465329
27463,0.1911784806516585
27464,0.20587106475710218
27465,0.19245125419179088
27466,0.21873374587219555
27467,0.2055960334412217
27468,0.216545246046401
27469,0.2457564942042778
27470,0.18459986212423826
27471,0.18400556390438627
27472,0.19841570800335376
27473,0.19328103063789703
27474,0.21522403248463254
27475,0.22200090195467567
27476,0.20322816385089676
27477,0.242110007301878
27478,0.20705508115112073
27479,0.2483353963470603
27480,0.19654980119914991
27481,0.22279632358739002
27482,0.20516810780753197
27483,0.19654582020522854
27484,0.21609385905377973
27485,0.2177633709434862
27486,0.23159133849374675
27487,0.19406906361333592
27488,0.1889987274707045
27489,0.18290873331908716
27490,0.20522274153285155
27491,0.2192536675999556
27492,0.19015414823174115
27493,0.209906874575212
27494,0.2148591372343928
27495,0.19850616386897643
27496,0.218335980926021
27497,0.23047171897220586
27498,0.1999909096621499
27499,0.1900684984505045
27500,0.2133766196863227
27501,0.22485262799861003
27502,0.22976949570053265
27503,0.19779210368795247
27504,0.206074108539261
27505,0.1894756518544294
27506,0.19558214783500788
27507,0.2170693208820033
27508,0.22349310953386337
27509,0.19381747608185745
27510,0.18688874649335385
27511,0.19461763004710253
27512,0.21189776049770187
27513,0.2035244343266167
27514,0.20626185443198605
27515,0.21397621300038225
27516,0.19509468086262358
27517,0.20236315223656046
27518,0.19995620494573071
27519,0.22491508102674768
27520,0.19590706333707372
27521,0.1963175386010037
27522,0.1908740964543382
27523,0.20907819606464303
27524,0.20753572851675853
27525,0.2242383007593656
27526,0.2104318332203234
27527,0.2586018375571342
27528,0.21517817168379005
27529,0.20299386517979698
27530,0.18362197229381286
27531,0.2206278873118656
27532,0.2048455799258145
27533,0.1962994189973881
27534,0.19781724169761242
27535,0.20909149621978915
27536,0.20920889105824403
27537,0.20593112976482628
27538,0.18760865148735928
27539,0.22738025279168705
27540,0.20467037460494822
27541,0.19627381583135875
27542,0.19178161233682267
27543,0.22887810103128509
27544,0.21363071673442852
27545,0.2008938500807637
27546,0.2740632331220389
27547,0.23167713778317178
27548,0.2388917364776987
27549,0.19578887747682808
27550,0.21791987956211453
27551,0.18955911079432244
27552,0.21681214103181945
27553,0.2111434218624288
27554,0.18250457146942325
27555,0.18711301825208973
27556,0.2063846788446247
27557,0.22867041387364165
27558,0.1842797482422655
27559,0.23984217302213695
27560,0.20964795874679185
27561,0.2518522733547344
27562,0.20948914976440589
27563,0.21888250370182316
27564,0.23544764777479607
27565,0.2136097205072901
27566,0.19390440600098435
27567,0.19409154048323254
27568,0.2470031147593874
27569,0.20156063762255436
27570,0.24863809076476456
27571,0.19340320516422174
27572,0.19731727402335877
27573,0.21579949676822077
27574,0.24414886049653764
27575,0.241127870897962
27576,0.21126470057288593
27577,0.20681934771335445
27578,0.23643472891118905
27579,0.20037704721015515
27580,0.20090271251647854
27581,0.19810079529638638
27582,0.19955018013182058
27583,0.20995106032742838
27584,0.20036297458815583
27585,0.2047419840210532
27586,0.2078820386485904
27587,0.23099849799423672
27588,0.21993400757618708
27589,0.19719885887492516
27590,0.19636982307896295
27591,0.20220385206335256
27592,0.19606405105657976
27593,0.21676998905528944
27594,0.19976808870976356
27595,0.20360550044527748
27596,0.2079137403288211
27597,0.17398138568117888
27598,0.22490620559663213
27599,0.23612861562238063
27600,0.22599286509722624
27601,0.20817963470471718
27602,0.1929148714084409
27603,0.23072074133606008
27604,0.21951909228737812
27605,0.19085538378548064
27606,0.20446174383343993
27607,0.227473766411303
27608,0.2124133231551455
27609,0.18557850524840927
27610,0.20867267463597378
27611,0.20748100553015825
27612,0.20732420421662
27613,0.20882067790769931
27614,0.24537890665286977
27615,0.177194703875312
27616,0.2118624248199905
27617,0.19837788514353372
27618,0.19622980449107083
27619,0.20057140141450067
27620,0.20026016992148765
27621,0.19701111020609788
27622,0.22160608785056524
27623,0.1946884955368503
27624,0.18799363998757906
27625,0.2035102873474375
27626,0.19198137528177248
27627,0.2082032156745956
27628,0.21443193350523218
27629,0.2143841438927265
27630,0.21268223562918911
27631,0.1843246116513914
27632,0.2157939407902048
27633,0.2049246261506904
27634,0.26884350196196233
27635,0.2032347189528085
27636,0.22750483677440636
27637,0.2222910440351035
27638,0.19722882096364544
27639,0.2054588982456779
27640,0.21959319669590344
27641,0.18035841568531685
27642,0.1935319663684551
27643,0.2168462422403363
27644,0.2003730094873108
27645,0.2062896801888536
27646,0.21434854937384923
27647,0.23030125839032164
27648,0.18895137544448024
27649,0.20245782444507968
27650,0.20638304169788313
27651,0.19792532705233182
27652,0.1982207704401606
27653,0.21098089291492295
27654,0.20445109812303644
27655,0.2199173386674243
27656,0.21157491156897812
27657,0.21225040511707835
27658,0.21947534757274267
27659,0.193052194925973
27660,0.19534542113897202
27661,0.22529848771635771
27662,0.2161423699704273
27663,0.19728879903609634
27664,0.1935682048761041
27665,0.2025349163116082
27666,0.21255928748353614
27667,0.2113622403452485
27668,0.18166181410710297
27669,0.18506047451275523
27670,0.19329887528745915
27671,0.21901127130464434
27672,0.2177573238468518
27673,0.1890487068423232
27674,0.21346993665579508
27675,0.20375399103399028
27676,0.21302464698283557
27677,0.20766623642895068
27678,0.21540978295765084
27679,0.19601115691443133
27680,0.2376124911501603
27681,0.19829931960314515
27682,0.21352061145792875
27683,0.22229228716344124
27684,0.20012325295270073
27685,0.20033884043114178
27686,0.1927753900546028
27687,0.19603963557672752
27688,0.19847183729333248
27689,0.18654346223886964
27690,0.18321073513617092
27691,0.2580003823504009
27692,0.20992955780454728
27693,0.22715037480972647
27694,0.21005104658793908
27695,0.19912636437262946
27696,0.23173777843965415
27697,0.23967941249664734
27698,0.1803209679443356
27699,0.20811813992366396
27700,0.21420666734680477
27701,0.18585798280597357
27702,0.19712955159768691
27703,0.1976022170989576
27704,0.22417132498389833
27705,0.20895164938899485
27706,0.18247131142696976
27707,0.20618966482591974
27708,0.2009080223962804
27709,0.2047798892495424
27710,0.19329019501951766
27711,0.23982703851355588
27712,0.19659428721137498
27713,0.21163774140011385
27714,0.21366715024766467
27715,0.19749392043466993
27716,0.23615576405637886
27717,0.1951907773925036
27718,0.19604337421891493
27719,0.1967771962894355
27720,0.1894501871814264
27721,0.1884668487088957
27722,0.201614661417676
27723,0.20077569217568025
27724,0.25545669523460673
27725,0.19648889610525822
27726,0.20605376891802799
27727,0.19052603832683607
27728,0.17595185610819195
27729,0.18604200125685685
27730,0.21007659951192992
27731,0.18322625285156072
27732,0.198662822598973
27733,0.2158916101322726
27734,0.20542239870401122
27735,0.22543739143888
27736,0.2387602466968635
27737,0.2338910682462011
27738,0.19226421222616685
